DateTime,Open,High,Low,Close
20180328 12:00:00.000,1.95278,1.95492,1.94510,1.95154
20180329 00:00:00.000,1.95130,1.95765,1.94938,1.95046
20180329 12:00:00.000,1.95048,1.95518,1.93633,1.93642
20180330 00:00:00.000,1.93596,1.94124,1.93596,1.93866
20180330 12:00:00.000,1.93863,1.94208,1.93357,1.93430
20180402 00:00:00.000,1.93565,1.94527,1.93547,1.94513
20180402 12:00:00.000,1.94513,1.94771,1.94202,1.94601
20180403 00:00:00.000,1.94623,1.95228,1.93705,1.94204
20180403 12:00:00.000,1.94206,1.94267,1.93277,1.93672
20180404 00:00:00.000,1.93647,1.93973,1.92769,1.93113
20180404 12:00:00.000,1.93112,1.93202,1.92227,1.92685
20180405 00:00:00.000,1.92581,1.93153,1.92381,1.92692
20180405 12:00:00.000,1.92694,1.93234,1.91797,1.92200
20180406 00:00:00.000,1.92341,1.93279,1.92260,1.93256
20180406 12:00:00.000,1.93256,1.94189,1.93014,1.93699
20180409 00:00:00.000,1.93589,1.93734,1.92951,1.93462
20180409 12:00:00.000,1.93463,1.94084,1.92998,1.93386
20180410 00:00:00.000,1.93353,1.93481,1.92545,1.92920
20180410 12:00:00.000,1.92920,1.93094,1.92110,1.92468
20180411 00:00:00.000,1.92476,1.93215,1.92244,1.92746
20180411 12:00:00.000,1.92747,1.92899,1.92274,1.92639
20180412 00:00:00.000,1.92476,1.92853,1.91751,1.91813
20180412 12:00:00.000,1.91814,1.93160,1.91711,1.92794
20180413 00:00:00.000,1.92896,1.93395,1.92494,1.93298
20180413 12:00:00.000,1.93298,1.94049,1.92990,1.93554
20180416 00:00:00.000,1.93471,1.94175,1.93364,1.94136
20180416 12:00:00.000,1.94135,1.95092,1.94100,1.94683
20180417 00:00:00.000,1.94549,1.95606,1.94535,1.94992
20180417 12:00:00.000,1.94992,1.95457,1.94549,1.94590
20180418 00:00:00.000,1.94492,1.95403,1.93915,1.94193
20180418 12:00:00.000,1.94189,1.94368,1.93831,1.93930
20180419 00:00:00.000,1.93641,1.94261,1.93441,1.93851
20180419 12:00:00.000,1.93852,1.95237,1.93558,1.93558
20180420 00:00:00.000,1.93572,1.94591,1.93557,1.94581
20180420 12:00:00.000,1.94582,1.94967,1.94059,1.94059
20180423 00:00:00.000,1.93957,1.94891,1.93803,1.94592
20180423 12:00:00.000,1.94593,1.95099,1.94344,1.94971
20180424 00:00:00.000,1.94982,1.96056,1.94757,1.95869
20180424 12:00:00.000,1.95877,1.96520,1.95575,1.96223
20180425 00:00:00.000,1.96257,1.97099,1.96091,1.96831
20180425 12:00:00.000,1.96830,1.97479,1.96697,1.97067
20180426 00:00:00.000,1.96713,1.97518,1.96707,1.96961
20180426 12:00:00.000,1.96960,1.97567,1.96771,1.96971
20180427 00:00:00.000,1.97000,1.97524,1.95899,1.96084
20180427 12:00:00.000,1.96083,1.96185,1.94206,1.94410
20180430 00:00:00.000,1.94422,1.95040,1.94286,1.94680
20180430 12:00:00.000,1.94682,1.95720,1.94429,1.95609
20180501 00:00:00.000,1.95363,1.95807,1.94925,1.95046
20180501 12:00:00.000,1.95048,1.95330,1.94145,1.94234
20180502 00:00:00.000,1.94220,1.94613,1.93620,1.94148
20180502 12:00:00.000,1.94151,1.94701,1.93942,1.93975
20180503 00:00:00.000,1.93911,1.94137,1.93533,1.93541
20180503 12:00:00.000,1.93529,1.93556,1.92622,1.92695
20180504 00:00:00.000,1.92719,1.93396,1.92576,1.93184
20180504 12:00:00.000,1.93183,1.93573,1.92559,1.92630
20180507 00:00:00.000,1.92631,1.93197,1.92540,1.93074
20180507 12:00:00.000,1.93072,1.93387,1.92948,1.93194
20180508 00:00:00.000,1.93077,1.93495,1.92851,1.93265
20180508 12:00:00.000,1.93279,1.94482,1.93221,1.94339
20180509 00:00:00.000,1.94287,1.94718,1.94093,1.94341
20180509 12:00:00.000,1.94343,1.94682,1.93829,1.93963
20180510 00:00:00.000,1.94742,1.96481,1.94450,1.95491
20180510 12:00:00.000,1.95493,1.96414,1.93909,1.94146
20180511 00:00:00.000,1.93974,1.94423,1.93739,1.93961
20180511 12:00:00.000,1.93960,1.94897,1.93812,1.94291
20180514 00:00:00.000,1.94654,1.95545,1.94320,1.95442
20180514 12:00:00.000,1.95441,1.96251,1.95240,1.96050
20180515 00:00:00.000,1.96041,1.96512,1.95493,1.95815
20180515 12:00:00.000,1.95816,1.96988,1.95510,1.96734
20180516 00:00:00.000,1.96698,1.96902,1.95793,1.95811
20180516 12:00:00.000,1.95812,1.96091,1.95141,1.95551
20180517 00:00:00.000,1.95440,1.96639,1.95424,1.96318
20180517 12:00:00.000,1.96316,1.96623,1.95664,1.96491
20180518 00:00:00.000,1.96174,1.96627,1.95287,1.95465
20180518 12:00:00.000,1.95464,1.95600,1.94519,1.94519
20180521 00:00:00.000,1.94570,1.95204,1.94088,1.94170
20180521 12:00:00.000,1.94171,1.94540,1.93190,1.93231
20180522 00:00:00.000,1.93119,1.93691,1.92652,1.93371
20180522 12:00:00.000,1.93369,1.94019,1.93319,1.93587
20180523 00:00:00.000,1.93640,1.94529,1.93387,1.93627
20180523 12:00:00.000,1.93624,1.93738,1.92839,1.92988
20180524 00:00:00.000,1.92733,1.93934,1.92577,1.93742
20180524 12:00:00.000,1.93743,1.93852,1.93000,1.93035
20180525 00:00:00.000,1.92934,1.93189,1.92477,1.92842
20180525 12:00:00.000,1.92842,1.93042,1.92122,1.92138
20180528 00:00:00.000,1.92262,1.92381,1.91600,1.91791
20180528 12:00:00.000,1.91794,1.91909,1.91375,1.91661
20180529 00:00:00.000,1.91531,1.92166,1.90845,1.91500
20180529 12:00:00.000,1.91500,1.92203,1.91170,1.91967
20180530 00:00:00.000,1.92000,1.92514,1.91312,1.91479
20180530 12:00:00.000,1.91488,1.91569,1.89842,1.90040
20180531 00:00:00.000,1.89975,1.90751,1.89920,1.90557
20180531 12:00:00.000,1.90556,1.90710,1.89262,1.89839
20180601 00:00:00.000,1.89706,1.90279,1.89247,1.90241
20180601 12:00:00.000,1.90241,1.91387,1.90097,1.91035
20180604 00:00:00.000,1.90991,1.91347,1.90135,1.90156
20180604 12:00:00.000,1.90155,1.90584,1.89184,1.89319
20180605 00:00:00.000,1.89279,1.90087,1.89078,1.90017
20180605 12:00:00.000,1.90025,1.90723,1.89925,1.90630
20180606 00:00:00.000,1.90499,1.90823,1.89989,1.90630
20180606 12:00:00.000,1.90630,1.90966,1.90291,1.90684
20180607 00:00:00.000,1.90590,1.91068,1.90409,1.90978
20180607 12:00:00.000,1.90971,1.91245,1.89901,1.90929
20180608 00:00:00.000,1.90781,1.91419,1.90680,1.91160
20180608 12:00:00.000,1.91159,1.91281,1.90223,1.90731
20180611 00:00:00.000,1.90825,1.90952,1.90010,1.90122
20180611 12:00:00.000,1.90122,1.90653,1.89745,1.90470
20180612 00:00:00.000,1.90474,1.90728,1.89686,1.90476
20180612 12:00:00.000,1.90476,1.91079,1.89789,1.90783
20180613 00:00:00.000,1.90863,1.90997,1.89796,1.89873
20180613 12:00:00.000,1.89878,1.91014,1.89279,1.90398
20180614 00:00:00.000,1.90232,1.91001,1.90164,1.90914
20180614 12:00:00.000,1.90915,1.91115,1.89314,1.90036
20180615 00:00:00.000,1.90028,1.91201,1.90019,1.91116
20180615 12:00:00.000,1.91111,1.91599,1.90795,1.91302
20180618 00:00:00.000,1.91143,1.91739,1.90490,1.90722
20180618 12:00:00.000,1.90723,1.91253,1.90308,1.90842
20180619 00:00:00.000,1.90731,1.91986,1.90670,1.90952
20180619 12:00:00.000,1.90945,1.91159,1.90612,1.90746
20180620 00:00:00.000,1.90811,1.91209,1.90336,1.91111
20180620 12:00:00.000,1.91111,1.92190,1.90970,1.91876
20180621 00:00:00.000,1.91811,1.92602,1.91736,1.91790
20180621 12:00:00.000,1.91787,1.93000,1.91264,1.92747
20180622 00:00:00.000,1.92793,1.92957,1.92037,1.92515
20180622 12:00:00.000,1.92514,1.92730,1.91468,1.91897
20180625 00:00:00.000,1.91670,1.92320,1.91538,1.91922
20180625 12:00:00.000,1.91922,1.92825,1.91804,1.92483
20180626 00:00:00.000,1.92253,1.93153,1.92212,1.92903
20180626 12:00:00.000,1.92898,1.93251,1.92352,1.92874
20180627 00:00:00.000,1.92651,1.94139,1.92609,1.93561
20180627 12:00:00.000,1.93561,1.93834,1.92893,1.92916
20180628 00:00:00.000,1.93121,1.93621,1.92562,1.93505
20180628 12:00:00.000,1.93506,1.94028,1.93080,1.93516
20180629 00:00:00.000,1.93399,1.94673,1.93245,1.94455
20180629 12:00:00.000,1.94455,1.95123,1.94314,1.94823
20180702 00:00:00.000,1.94250,1.95015,1.94088,1.94932
20180702 12:00:00.000,1.94933,1.96175,1.94865,1.95670
20180703 00:00:00.000,1.95752,1.96200,1.95379,1.95840
20180703 12:00:00.000,1.95841,1.95909,1.95041,1.95237
20180704 00:00:00.000,1.95183,1.95458,1.94724,1.95203
20180704 12:00:00.000,1.95207,1.95864,1.95021,1.95539
20180705 00:00:00.000,1.95483,1.95813,1.94996,1.95057
20180705 12:00:00.000,1.95069,1.95625,1.94420,1.94672
20180706 00:00:00.000,1.94722,1.94792,1.94022,1.94259
20180706 12:00:00.000,1.94259,1.94490,1.93506,1.94294
20180709 00:00:00.000,1.94691,1.95286,1.94194,1.95008
20180709 12:00:00.000,1.95007,1.95184,1.92903,1.93816
20180710 00:00:00.000,1.93797,1.94805,1.93174,1.94282
20180710 12:00:00.000,1.94291,1.94693,1.93759,1.94091
20180711 00:00:00.000,1.94362,1.94897,1.94236,1.94812
20180711 12:00:00.000,1.94812,1.95506,1.94695,1.95343
20180712 00:00:00.000,1.95301,1.95645,1.95070,1.95276
20180712 12:00:00.000,1.95274,1.95507,1.94739,1.94749
20180713 00:00:00.000,1.94737,1.94979,1.94296,1.94935
20180713 12:00:00.000,1.94932,1.95747,1.94651,1.95511
20180716 00:00:00.000,1.95572,1.95793,1.95236,1.95599
20180716 12:00:00.000,1.95602,1.95777,1.95231,1.95262
20180717 00:00:00.000,1.95237,1.95858,1.93615,1.94043
20180717 12:00:00.000,1.94043,1.94280,1.93042,1.93255
20180718 00:00:00.000,1.93034,1.94006,1.92805,1.92940
20180718 12:00:00.000,1.92939,1.93017,1.91951,1.92312
20180719 00:00:00.000,1.92249,1.93019,1.92080,1.92705
20180719 12:00:00.000,1.92705,1.93470,1.92686,1.93040
20180720 00:00:00.000,1.92871,1.93389,1.92238,1.92449
20180720 12:00:00.000,1.92452,1.93119,1.92203,1.92832
20180723 00:00:00.000,1.93054,1.93062,1.92587,1.92668
20180723 12:00:00.000,1.92669,1.93316,1.92612,1.93057
20180724 00:00:00.000,1.92995,1.93304,1.92835,1.93180
20180724 12:00:00.000,1.93180,1.93410,1.92716,1.93272
20180725 00:00:00.000,1.93034,1.93628,1.93028,1.93196
20180725 12:00:00.000,1.93191,1.93453,1.92842,1.92916
20180726 00:00:00.000,1.92846,1.93223,1.92687,1.92999
20180726 12:00:00.000,1.92999,1.93650,1.92936,1.93194
20180727 00:00:00.000,1.93164,1.93556,1.93027,1.93525
20180727 12:00:00.000,1.93525,1.93615,1.92547,1.92620
20180730 00:00:00.000,1.92623,1.93096,1.92496,1.93075
20180730 12:00:00.000,1.93075,1.93075,1.92307,1.92362
20180731 00:00:00.000,1.92401,1.93098,1.92169,1.92872
20180731 12:00:00.000,1.92882,1.93209,1.92212,1.92431
20180801 00:00:00.000,1.92368,1.93248,1.92269,1.92913
20180801 12:00:00.000,1.92913,1.93360,1.92723,1.93261
20180802 00:00:00.000,1.93242,1.93552,1.93017,1.93521
20180802 12:00:00.000,1.93520,1.94228,1.92708,1.92897
20180803 00:00:00.000,1.93115,1.93487,1.92736,1.92851
20180803 12:00:00.000,1.92854,1.93282,1.92512,1.92686
20180806 00:00:00.000,1.92627,1.92867,1.92205,1.92367
20180806 12:00:00.000,1.92363,1.92405,1.91993,1.92211
20180807 00:00:00.000,1.92217,1.92472,1.91890,1.91992
20180807 12:00:00.000,1.91992,1.92350,1.91862,1.92031
20180808 00:00:00.000,1.92015,1.92216,1.91359,1.91441
20180808 12:00:00.000,1.91437,1.91480,1.90683,1.90870
20180809 00:00:00.000,1.91976,1.93646,1.91524,1.93587
20180809 12:00:00.000,1.93582,1.94356,1.93443,1.93884
20180810 00:00:00.000,1.93863,1.94555,1.93378,1.93574
20180810 12:00:00.000,1.93570,1.94256,1.92733,1.94054
20180813 00:00:00.000,1.93679,1.94118,1.93512,1.93783
20180813 12:00:00.000,1.93781,1.94232,1.93589,1.93983
20180814 00:00:00.000,1.93816,1.94509,1.93299,1.93776
20180814 12:00:00.000,1.93775,1.93987,1.93007,1.93463
20180815 00:00:00.000,1.93372,1.94140,1.93139,1.94033
20180815 12:00:00.000,1.94033,1.94119,1.93114,1.93296
20180816 00:00:00.000,1.93355,1.93570,1.92817,1.93038
20180816 12:00:00.000,1.93040,1.93163,1.92528,1.92979
20180817 00:00:00.000,1.92838,1.93195,1.92368,1.92515
20180817 12:00:00.000,1.92512,1.92764,1.92026,1.92081
20180820 00:00:00.000,1.91976,1.92623,1.91825,1.92515
20180820 12:00:00.000,1.92513,1.92945,1.92404,1.92527
20180821 00:00:00.000,1.92485,1.92954,1.92169,1.92292
20180821 12:00:00.000,1.92288,1.93022,1.92218,1.92589
20180822 00:00:00.000,1.92540,1.92804,1.92053,1.92640
20180822 12:00:00.000,1.92642,1.93006,1.92252,1.92658
20180823 00:00:00.000,1.92510,1.93089,1.92457,1.92829
20180823 12:00:00.000,1.92828,1.93232,1.92591,1.93051
20180824 00:00:00.000,1.93059,1.93379,1.92630,1.93190
20180824 12:00:00.000,1.93190,1.93207,1.91859,1.91947
20180827 00:00:00.000,1.91929,1.92452,1.91676,1.92418
20180827 12:00:00.000,1.92419,1.92772,1.92341,1.92486
20180828 00:00:00.000,1.92400,1.92759,1.92158,1.92574
20180828 12:00:00.000,1.92574,1.92614,1.91565,1.91790
20180829 00:00:00.000,1.91694,1.92168,1.91483,1.92074
20180829 12:00:00.000,1.92074,1.94288,1.91897,1.93967
20180830 00:00:00.000,1.93961,1.96016,1.93908,1.95394
20180830 12:00:00.000,1.95388,1.96057,1.95094,1.95353
20180831 00:00:00.000,1.95390,1.96002,1.95257,1.95759
20180831 12:00:00.000,1.95759,1.96159,1.95412,1.95623
20180903 00:00:00.000,1.95015,1.95963,1.94778,1.94935
20180903 12:00:00.000,1.94935,1.95143,1.94327,1.94921
20180904 00:00:00.000,1.94872,1.96144,1.94662,1.95925
20180904 12:00:00.000,1.95925,1.96361,1.95612,1.96028
20180905 00:00:00.000,1.96081,1.96760,1.95469,1.95604
20180905 12:00:00.000,1.95605,1.97539,1.94916,1.95717
20180906 00:00:00.000,1.95760,1.96333,1.95340,1.96152
20180906 12:00:00.000,1.96150,1.96459,1.95833,1.96183
20180907 00:00:00.000,1.95976,1.96964,1.95976,1.96630
20180907 12:00:00.000,1.96632,1.98167,1.96521,1.97727
20180910 00:00:00.000,1.97777,1.98391,1.97628,1.98124
20180910 12:00:00.000,1.98127,1.99874,1.97674,1.99524
20180911 00:00:00.000,1.99573,2.00282,1.98934,1.99751
20180911 12:00:00.000,1.99751,2.00226,1.99121,1.99640
20180912 00:00:00.000,1.99504,2.00068,1.99268,1.99597
20180912 12:00:00.000,1.99599,1.99898,1.98606,1.98880
20180913 00:00:00.000,1.98706,1.99078,1.98673,1.98988
20180913 12:00:00.000,1.98986,1.99744,1.98643,1.99379
20180914 00:00:00.000,1.99447,1.99668,1.98920,1.99239
20180914 12:00:00.000,1.99242,1.99833,1.99011,1.99601
20180917 00:00:00.000,1.99428,1.99880,1.99288,1.99595
20180917 12:00:00.000,1.99597,2.00117,1.99229,1.99967
20180918 00:00:00.000,1.99751,2.00314,1.99133,1.99259
20180918 12:00:00.000,1.99256,1.99970,1.98912,1.99578
20180919 00:00:00.000,1.99551,1.99966,1.98981,1.99714
20180919 12:00:00.000,1.99711,1.99787,1.98255,1.98608
20180920 00:00:00.000,1.98456,1.99024,1.97516,1.98219
20180920 12:00:00.000,1.98225,1.99270,1.98114,1.98347
20180921 00:00:00.000,1.98287,1.98622,1.97287,1.97343
20180921 12:00:00.000,1.97343,1.97459,1.95518,1.95721
20180924 00:00:00.000,1.95975,1.96697,1.95486,1.96610
20180924 12:00:00.000,1.96610,1.97684,1.96507,1.97423
20180925 00:00:00.000,1.97407,1.97995,1.97021,1.97834
20180925 12:00:00.000,1.97833,1.98377,1.97471,1.98211
20180926 00:00:00.000,1.98173,1.98601,1.96999,1.97809
20180926 12:00:00.000,1.97804,1.98324,1.97290,1.97787
20180927 00:00:00.000,1.97442,1.98094,1.97141,1.97628
20180927 12:00:00.000,1.97620,1.98354,1.97543,1.97657
20180928 00:00:00.000,1.97623,1.98150,1.97262,1.97758
20180928 12:00:00.000,1.97738,1.97844,1.96425,1.96795
20181001 00:00:00.000,1.96627,1.97520,1.96586,1.97516
20181001 12:00:00.000,1.97515,1.98498,1.96842,1.96942
20181002 00:00:00.000,1.97218,1.97748,1.96997,1.97076
20181002 12:00:00.000,1.97076,1.97148,1.96396,1.96814
20181003 00:00:00.000,1.96906,1.98188,1.96631,1.98155
20181003 12:00:00.000,1.98154,1.98874,1.97711,1.98630
20181004 00:00:00.000,1.98818,1.99992,1.98596,1.99760
20181004 12:00:00.000,1.99763,2.01096,1.99583,2.00912
20181005 00:00:00.000,2.00728,2.02009,2.00609,2.01580
20181005 12:00:00.000,2.01585,2.03737,2.01349,2.03730
20181008 00:00:00.000,2.03731,2.04197,2.02491,2.02545
20181008 12:00:00.000,2.02545,2.03070,2.01929,2.02858
20181009 00:00:00.000,2.02766,2.03380,2.02047,2.02817
20181009 12:00:00.000,2.02817,2.03589,2.02443,2.02939
20181010 00:00:00.000,2.02836,2.03559,2.02519,2.03448
20181010 12:00:00.000,2.03456,2.04681,2.03388,2.04563
20181011 00:00:00.000,2.04579,2.04736,2.03410,2.03506
20181011 12:00:00.000,2.03507,2.04047,2.02160,2.02811
20181012 00:00:00.000,2.02659,2.03460,2.02487,2.02597
20181012 12:00:00.000,2.02593,2.03025,2.01885,2.01997
20181015 00:00:00.000,2.01172,2.01805,2.00943,2.01019
20181015 12:00:00.000,2.01023,2.01632,2.00506,2.00685
20181016 00:00:00.000,2.00689,2.00870,1.99357,2.00695
20181016 12:00:00.000,2.00699,2.01000,1.99703,2.00105
20181017 00:00:00.000,2.00086,2.00336,1.99083,1.99542
20181017 12:00:00.000,1.99541,2.00344,1.99384,2.00183
20181018 00:00:00.000,1.99794,2.00415,1.99489,1.99581
20181018 12:00:00.000,1.99583,1.99777,1.98822,1.98952
20181019 00:00:00.000,1.98951,1.99571,1.98138,1.98138
20181019 12:00:00.000,1.98143,1.98710,1.97214,1.98182
20181022 00:00:00.000,1.97455,1.98513,1.97451,1.98117
20181022 12:00:00.000,1.98110,1.98258,1.97166,1.97835
20181023 00:00:00.000,1.97758,1.98250,1.97624,1.98115
20181023 12:00:00.000,1.98114,1.99031,1.97663,1.98083
20181024 00:00:00.000,1.98055,1.98301,1.97456,1.97610
20181024 12:00:00.000,1.97610,1.97848,1.97040,1.97457
20181025 00:00:00.000,1.97469,1.98262,1.97279,1.97875
20181025 12:00:00.000,1.97874,1.97937,1.96363,1.96516
20181026 00:00:00.000,1.96396,1.98211,1.96212,1.98092
20181026 12:00:00.000,1.98091,1.98142,1.96467,1.96646
20181029 00:00:00.000,1.96610,1.96886,1.95653,1.95729
20181029 12:00:00.000,1.95729,1.96452,1.95715,1.96129
20181030 00:00:00.000,1.96132,1.96283,1.94895,1.95090
20181030 12:00:00.000,1.95093,1.95112,1.93635,1.93860
20181031 00:00:00.000,1.93862,1.95003,1.93403,1.94987
20181031 12:00:00.000,1.94985,1.96197,1.94710,1.95788
20181101 00:00:00.000,1.95815,1.96537,1.94756,1.95130
20181101 12:00:00.000,1.95127,1.95801,1.94370,1.95631
20181102 00:00:00.000,1.95632,1.95730,1.94334,1.95294
20181102 12:00:00.000,1.95293,1.95336,1.94736,1.94912
20181105 00:00:00.000,1.95948,1.95983,1.94841,1.95222
20181105 12:00:00.000,1.95222,1.95739,1.94854,1.95616
20181106 00:00:00.000,1.95455,1.96357,1.95420,1.95701
20181106 12:00:00.000,1.95699,1.96466,1.94330,1.94330
20181107 00:00:00.000,1.94383,1.94808,1.93740,1.94078
20181107 12:00:00.000,1.94077,1.94264,1.92833,1.93487
20181108 00:00:00.000,1.93373,1.93822,1.93039,1.93439
20181108 12:00:00.000,1.93441,1.93831,1.92877,1.93321
20181109 00:00:00.000,1.93304,1.93834,1.92577,1.93035
20181109 12:00:00.000,1.93037,1.93275,1.92382,1.92456
20181112 00:00:00.000,1.91993,1.92343,1.91172,1.91225
20181112 12:00:00.000,1.91226,1.91574,1.90576,1.91488
20181113 00:00:00.000,1.91412,1.91576,1.90635,1.91134
20181113 12:00:00.000,1.91134,1.92826,1.91002,1.91703
20181114 00:00:00.000,1.91391,1.92617,1.90918,1.91480
20181114 12:00:00.000,1.91483,1.91977,1.89728,1.91019
20181115 00:00:00.000,1.91023,1.91464,1.87523,1.87789
20181115 12:00:00.000,1.87787,1.88601,1.86572,1.86942
20181116 00:00:00.000,1.86712,1.88496,1.86704,1.88079
20181116 12:00:00.000,1.88077,1.88591,1.86252,1.86483
20181119 00:00:00.000,1.87047,1.88166,1.86683,1.88083
20181119 12:00:00.000,1.88083,1.88537,1.87350,1.87899
20181120 00:00:00.000,1.87991,1.88261,1.86889,1.87453
20181120 12:00:00.000,1.87453,1.88484,1.87250,1.88287
20181121 00:00:00.000,1.88206,1.88528,1.87227,1.87239
20181121 12:00:00.000,1.87240,1.87714,1.86574,1.86974
20181122 00:00:00.000,1.86883,1.88288,1.86870,1.88148
20181122 12:00:00.000,1.88147,1.89820,1.87930,1.88937
20181123 00:00:00.000,1.88936,1.89298,1.88498,1.89130
20181123 12:00:00.000,1.89132,1.89429,1.88349,1.88597
20181126 00:00:00.000,1.89662,1.89821,1.88358,1.88407
20181126 12:00:00.000,1.88409,1.89273,1.88404,1.89130
20181127 00:00:00.000,1.89081,1.89588,1.87731,1.87999
20181127 12:00:00.000,1.87999,1.88141,1.87395,1.87563
20181128 00:00:00.000,1.87546,1.87753,1.87270,1.87649
20181128 12:00:00.000,1.87648,1.88438,1.86112,1.86554
20181129 00:00:00.000,1.86605,1.87578,1.85751,1.86055
20181129 12:00:00.000,1.86057,1.86612,1.85712,1.86360
20181130 00:00:00.000,1.86056,1.86495,1.85941,1.85971
20181130 12:00:00.000,1.85969,1.86068,1.85176,1.85176
20181203 00:00:00.000,1.84491,1.85316,1.84051,1.84614
20181203 12:00:00.000,1.84615,1.84686,1.83236,1.83640
20181204 00:00:00.000,1.83642,1.84232,1.82765,1.83812
20181204 12:00:00.000,1.83817,1.84307,1.82872,1.83310
20181205 00:00:00.000,1.83429,1.84191,1.83081,1.83929
20181205 12:00:00.000,1.83927,1.85092,1.83895,1.84586
20181206 00:00:00.000,1.84541,1.85465,1.84317,1.85378
20181206 12:00:00.000,1.85380,1.86332,1.85211,1.85787
20181207 00:00:00.000,1.85702,1.85841,1.85072,1.85262
20181207 12:00:00.000,1.85263,1.86111,1.85222,1.85431
20181210 00:00:00.000,1.84841,1.85933,1.84575,1.84730
20181210 12:00:00.000,1.84732,1.84736,1.81816,1.82784
20181211 00:00:00.000,1.82661,1.84071,1.82492,1.83586
20181211 12:00:00.000,1.83584,1.83814,1.81541,1.81671
20181212 00:00:00.000,1.81610,1.83038,1.81241,1.82693
20181212 12:00:00.000,1.82701,1.84786,1.82480,1.84093
20181213 00:00:00.000,1.84059,1.84672,1.83531,1.84217
20181213 12:00:00.000,1.84218,1.84692,1.83919,1.84547
20181214 00:00:00.000,1.84173,1.85990,1.84075,1.85431
20181214 12:00:00.000,1.85429,1.85633,1.84441,1.85132
20181217 00:00:00.000,1.85362,1.85401,1.84771,1.84899
20181217 12:00:00.000,1.84906,1.85706,1.84869,1.85294
20181218 00:00:00.000,1.85246,1.85413,1.83794,1.84089
20181218 12:00:00.000,1.84086,1.84959,1.83892,1.84484
20181219 00:00:00.000,1.84415,1.84809,1.84216,1.84329
20181219 12:00:00.000,1.84325,1.86561,1.83886,1.86297
20181220 00:00:00.000,1.86291,1.88213,1.85979,1.87175
20181220 12:00:00.000,1.87180,1.87384,1.86325,1.86733
20181221 00:00:00.000,1.86721,1.88235,1.86491,1.88149
20181221 12:00:00.000,1.88146,1.88560,1.87310,1.88152
20181224 00:00:00.000,1.88021,1.88339,1.87704,1.87770
20181224 12:00:00.000,1.87770,1.89481,1.87704,1.88673
20181225 00:00:00.000,1.88430,1.88621,1.88195,1.88487
20181226 00:00:00.000,1.88335,1.89224,1.88070,1.88523
20181226 12:00:00.000,1.88525,1.88607,1.87613,1.87613
20181227 00:00:00.000,1.87553,1.88874,1.87354,1.88323
20181227 12:00:00.000,1.88325,1.88961,1.87980,1.88702
20181228 00:00:00.000,1.88559,1.88912,1.88428,1.88761
20181228 12:00:00.000,1.88761,1.89641,1.88662,1.89201
20181231 00:00:00.000,1.88930,1.89832,1.88791,1.89807
20181231 12:00:00.000,1.89801,1.91187,1.89609,1.89757
20190102 00:00:00.000,1.89431,1.90545,1.89023,1.89092
